r1,r2,r3,r4,r5,r6,angle
1014.0,999.0,1005.0,1004.0,1022.0,1029.0,154.52783203125
1014.0,999.0,1005.0,1003.0,1022.0,1029.0,154.33087158203125
1014.0,999.0,1005.0,1003.0,1022.0,1029.0,154.70730590820312
1014.0,999.0,1005.0,1003.0,1022.0,1029.0,154.64869689941406
1014.0,999.0,1005.0,1003.0,1022.0,1029.0,154.6910400390625
1014.0,999.0,1005.0,1003.0,1022.0,1029.0,155.0055389404297
1014.0,999.0,1005.0,1003.0,1022.0,1029.0,155.17031860351562
1014.0,999.0,1005.0,1003.0,1022.0,1029.0,155.48377990722656
1014.0,999.0,1005.0,1003.9554314457785,1022.0,1029.0,154.9230499267578
1014.0,999.0,1005.0,1003.2025209745885,1022.0,1029.2025209745887,154.02346801757812
1014.0,999.0,1005.0,1004.0,1022.0,1030.0,154.3799285888672
1014.0,999.0,1005.5001427957332,1003.4998572042668,1021.5001427957332,1030.0,153.84385681152344
1014.0,999.0,1005.2185300017825,1004.562939996435,1022.0,1030.0,155.6549072265625
1014.0,999.0,1005.0,1003.5171115296665,1022.0,1030.0,154.8268585205078
1015.0,999.0,1005.0,1003.815744775084,1022.0,1031.0,153.65037536621094
1015.0,999.8564695803373,1005.8564695803373,1003.8564695803373,1022.0,1031.0,154.84754943847656
1015.0,999.5931822739389,1005.4068177260611,1004.0,1022.0,1032.0,153.4113006591797
1015.9276955449752,999.0723044550248,1005.9276955449752,1004.0,1021.0723044550248,1032.0,151.96922302246094
1016.6677469250442,1000.0,1006.0,1004.0,1022.0,1033.6677469250442,149.1399383544922
1017.0,1000.0,1006.6164130935523,1005.0,1022.0,1035.6164130935524,146.6552276611328
1018.0,1001.0,1008.0,1006.0,1023.0,1037.0,140.9971466064453
1018.8334722454213,1001.0,1008.8334722454213,1006.8334722454213,1023.0,1038.6669444908425,133.1418914794922
1019.0,1002.0,1010.0,1007.0,1023.0,1040.0,124.12644958496094
1020.5863065739717,1002.5863065739717,1011.0,1008.1726131479434,1025.0,1041.5863065739718,112.39231872558594
1021.8856471659662,1003.8856471659662,1012.7712943319325,1009.8856471659662,1025.8856471659662,1043.7712943319325,110.6468734741211
1023.0569318926752,1005.0,1014.0569318926752,1010.0569318926752,1028.0,1047.056931892675,104.58609771728516
1025.0,1006.0,1016.0,1012.0,1030.0,1050.2112150845835,103.68983459472656
1025.0,1006.8546486250799,1016.8546486250799,1012.0,1030.0,1052.7092972501598,103.4083251953125
1026.935078398052,1008.870156796104,1018.0,1013.935078398052,1031.935078398052,1054.935078398052,99.56371307373047
1027.265584711022,1008.265584711022,1019.0,1014.0,1032.0,1056.0,96.25379943847656
1028.0,1009.0,1019.0,1014.0,1032.0,1056.0,95.01915740966797
1028.1900638273557,1009.0,1019.0,1014.0,1032.1900638273557,1056.1900638273557,93.58840942382812
1028.0810403948328,1009.0,1019.0,1014.0,1033.0,1057.0,92.63752746582031
1028.0,1009.0,1019.9279285714334,1013.9279285714334,1032.0,1056.9279285714335,91.38235473632812
1025.6604029888042,1008.8302014944021,1018.8302014944021,1011.8302014944021,1031.0,1053.6604029888042,92.6451416015625
1023.5591104894962,1007.5591104894962,1017.1182209789924,1010.5591104894962,1030.5591104894963,1050.6773314684888,95.15414428710938
1019.5262631506317,1005.6841754337545,1014.6841754337545,1009.0,1027.8420877168771,1042.210438584386,95.39634704589844
1013.4095159838548,1001.4095159838548,1008.8190319677096,1005.2285479515645,1023.4095159838548,1027.2285479515645,109.23800659179688
1012.2905452288327,1000.2905452288327,1007.2905452288327,1003.2905452288327,1020.871635686498,1024.5810904576654,129.4062957763672
1010.8947912053405,999.4473956026703,1005.5526043973297,1000.4473956026703,1018.4473956026703,1020.3421868080109,136.18482971191406
1008.6157574824498,1000.6157574824498,1006.0,1000.0,1018.2315149648996,1019.0,142.40872192382812
1010.0,1001.183091266882,1006.0,999.816908733118,1019.0,1020.183091266882,149.3254852294922
1011.8546804123949,1000.1453195876051,1006.0,999.0,1018.0726597938025,1021.0,147.82110595703125
1013.043512658277,999.956487341723,1006.0,999.043512658277,1017.0,1023.043512658277,143.77737426757812
1013.597310126708,999.402689873292,1006.0,999.597310126708,1017.0,1023.597310126708,143.0309295654297
1014.5851961199852,999.5851961199852,1006.5851961199852,1000.5851961199852,575.7621255311751,1028.6815689598814,135.48939514160156
