r1,r2,r3,r4,r5,r6,angle
1029.0,1029.8000239972448,1037.0,1037.0,1056.0,1043.8000239972448,157.68624877929688
1029.0,1029.0,1037.0,1037.0,1055.1849444095674,1043.8150555904326,157.52650451660156
1029.0,1029.8335969366403,1037.0,1037.0,1055.8335969366403,1044.0,157.31002807617188
1029.0,1029.385343643837,1037.0,1037.0,1056.0,1043.385343643837,157.9234161376953
1029.0,1029.2072921251363,1037.0,1037.0,1056.0,1044.0,158.04638671875
1029.0,1029.974104669016,1037.0,1037.0,1056.0,1044.0,158.3820343017578
1029.0,1029.0,1037.0,1037.0,1056.0,1044.0,158.28118896484375
1029.0,1029.0,1037.0,1036.428244711153,1056.571755288847,1043.428244711153,158.4222412109375
1029.0,1029.5971937569793,1037.0,1037.0,1056.0,1044.0,158.4796142578125
1029.0,1029.0748797714843,1036.0748797714843,1037.0,1056.0,1043.0748797714843,158.57627868652344
1029.0,1029.5599008316537,1037.0,1037.0,1056.0,1044.0,158.98309326171875
1029.0,1029.3772653630022,1037.0,1037.0,1055.3772653630022,1044.0,158.5383758544922
1029.0,1030.0,1037.0,1036.4900037578832,1055.4900037578832,1044.0,157.0216064453125
1029.0,1029.0,1037.0,1037.0,1056.0,1043.0,157.19686889648438
1029.0,1029.0,1037.0,1037.0,1056.0,1043.783350285695,157.36146545410156
1029.0,1029.9629519858997,1037.9629519858997,1037.0,1056.0,1044.0,157.53033447265625
1029.0,1029.3231070497525,1037.0,1037.0,1055.3231070497525,1043.0,157.12576293945312
1030.0,1030.0,1037.0,1037.0,1056.0,1044.0,157.5386199951172
1029.0,1029.7555927164628,1037.0,1037.0,1055.7555927164628,1043.0,157.30712890625
1029.0,1029.0,1037.0,1037.0,1055.932746505788,1043.0,157.06370544433594
1029.0,1029.0,1037.0,1037.0,1056.0,1043.7064085641541,157.14280700683594
1029.0,1029.286285714108,1037.0,1037.0,1056.0,1043.0,157.37158203125
1029.0,1029.6399409737467,1037.0,1037.0,1056.0,1043.0,157.25991821289062
1029.0,1029.0,1037.0,1037.0,1056.0,1043.7994985645628,157.37246704101562
1029.0,1029.7501458452332,1037.0,1037.0,1056.0,1043.2498541547668,157.25186157226562
1029.0,1029.7486803191357,1037.0,1037.0,1056.0,1044.0,157.57913208007812
1029.0,1029.0,1037.0,1037.0,1056.0,1043.9146580361923,157.10665893554688
1029.0,1029.0,1037.0,1037.0,1056.0,1043.908095130903,157.64056396484375
1029.0,1029.585432595796,1037.0,1037.0,1056.0,1043.585432595796,157.5647735595703
1029.0,1029.701732940257,1037.0,1037.0,1056.0,1044.0,157.26187133789062
1029.0,1029.756806663209,1037.0,1037.0,1056.0,1044.0,157.23898315429688
1029.0,1029.4635739953835,1037.0,1037.0,1056.0,1044.0,157.5964813232422
1029.0,1030.0,1037.0,1037.0,1056.0,1043.7707840642554,157.77410888671875
1029.0,1029.7219612095018,1037.0,1037.0,1056.0,1043.7219612095018,157.94552612304688
1029.0,1030.0,1037.0,1037.0,1056.0,1043.130922553382,158.34356689453125
1029.0,1029.6617680223242,1037.0,1037.0,1056.0,1044.0,158.0934600830078
1029.0,1029.190325663444,1037.0,1037.0,1056.0,1043.190325663444,158.10997009277344
1029.4846420193812,1030.0,1037.0,1037.0,1056.0,1044.0,158.09686279296875
1029.0,1029.2472821545039,1037.0,1037.0,1055.7527178454961,1043.2472821545039,158.61009216308594
1029.0,1030.0,1037.0,1037.0,1056.0,1044.0,157.43539428710938
1029.0,1029.7912394502498,1037.0,1037.0,1056.0,1043.2087605497502,156.87884521484375
1029.0,1030.0,1037.0,1037.0,1056.0,1043.0,156.95191955566406
1029.0,1030.0,1037.0,1037.0,1056.0,1043.0,156.3507080078125
1029.0,1029.761956595775,1037.0,1037.0,1056.0,1044.0,155.9740753173828
1029.0,1030.0,1037.0,1037.0,1056.0,1044.0,156.840087890625
1030.0,1029.5890921129278,1037.0,1037.0,1056.0,1044.5890921129278,157.05621337890625
1030.0,1029.0712010759453,1037.0,1037.0,1056.0,1043.1424021518906,157.15286254882812
1029.1605850896428,1029.1605850896428,1037.0,1036.1605850896428,1056.0,1044.0,157.32777404785156
1029.0,1029.0,1037.0,1037.0,1056.0,1043.0,157.57925415039062
1029.812421581053,1029.187578418947,1037.812421581053,1037.0,1056.0,1043.812421581053,157.3174591064453
1029.3728123728117,1029.6271876271883,1037.0,1037.0,1056.0,1043.3728123728117,157.54571533203125
1029.0,1029.8552245828182,1037.8552245828182,1037.0,1056.0,1043.8552245828182,157.17608642578125
1029.8611520326708,1029.0,1037.0,1037.0,1056.0,1043.8611520326708,157.44459533691406
1029.0,1030.0,1037.3895790334961,1037.0,1056.0,1044.0,157.1570587158203
1029.0,1030.0,1037.0,1037.0,1056.0,1044.0,156.8671112060547
1029.0,1030.0,1037.0,1037.0,1056.0,1044.0,157.48619079589844
1029.0,1029.0,1037.319359209086,1037.0,1056.0,1044.0,155.93890380859375
1029.8415025557495,1029.0,1038.0,1037.0,1056.0,1044.0,157.202880859375
1029.82550559908,1029.82550559908,1038.0,1037.0,1056.0,1044.0,156.72866821289062
1029.0,1029.0,1038.0,1037.0,1056.0,1043.1507122184746,158.00082397460938
1029.0,1029.7511203321787,1037.0,1037.0,1056.0,1043.7511203321787,159.43592834472656
1029.0,1029.1538587449031,1037.0,1037.0,1056.0,1044.0,158.74415588378906
1029.6390801283344,1029.3609198716656,1037.0,1037.0,1056.0,1043.3609198716656,158.64190673828125
1029.1870079488037,1029.0,1037.0,1037.0,1056.0,1043.8129920511963,158.69520568847656
1029.5529648610066,1030.0,1037.4470351389934,1037.4470351389934,1056.4470351389934,1044.0,158.640869140625
1029.0,1029.7521897209976,1037.7521897209976,1037.7521897209976,1056.7521897209976,1043.7521897209976,157.16830444335938
1029.0,1029.070933579691,1037.070933579691,1037.070933579691,1056.070933579691,1044.0,156.94142150878906
1029.0,1030.0,1037.2496058417055,1037.0,1056.0,1044.0,158.6495819091797
1029.0,1030.0,1037.1084877240796,1037.0,1056.0,1044.0,158.03819274902344
1029.0,1029.8796889162759,1037.0,1037.0,1056.0,1043.0,157.92031860351562
1029.0,1029.0,1037.0,1037.0,1056.0,1043.2831940577541,157.74705505371094
1029.7277410424745,1029.7277410424745,1037.0,1037.0,1056.0,1044.0,157.76846313476562
1029.0,1029.0,1037.0,1037.0,1056.0,1044.0,158.11549377441406
1029.8113371326097,1029.8113371326097,1037.0,1037.0,1056.0,1044.0,157.9483642578125
1029.0,1029.765150464778,1037.0,1037.0,1056.0,1044.0,158.0778350830078
1029.0,1029.4781713950704,1037.0,1037.0,1056.0,1044.0,158.37901306152344
1029.0,1029.0,1037.0,1037.0,1056.0,1043.431469624868,158.4038848876953
1029.3329537523023,1030.0,1037.0,1037.0,1056.0,1044.0,158.82716369628906
1030.0,1030.0,1037.0,1037.0,1056.0,1044.0,159.2337646484375
1029.1879716618091,1030.0,1037.0,1037.0,1056.0,1044.0,158.31654357910156
1029.1625223468006,1030.0,1037.0,1037.0,1056.0,1044.0,158.29014587402344
1029.3396442095298,1029.3396442095298,1037.0,1037.0,1056.0,1043.3396442095298,157.85995483398438
1029.4587422309598,1030.0,1037.0,1037.0,1056.0,1044.0,158.13893127441406
1029.2889515221816,1029.2889515221816,1037.0,1037.0,1056.0,1043.2889515221816,158.4978485107422
1029.0,1030.0,1037.0,1037.0,1056.0,1044.0,158.23382568359375
1030.0,1030.0,1037.0,1037.0,1056.0,1043.1780620980278,157.8759765625
1030.0,1030.0,1037.0,1037.886444176009,1056.0,1044.0,157.9433135986328
1030.0,1030.0,1037.0,1036.9188553828694,1056.0,1043.9188553828694,157.4473114013672
1029.1470829601908,1030.0,1037.0,1036.8529170398092,1056.0,1043.0,158.82464599609375
1029.0,1029.0,1037.0,1037.0,1055.9267341519462,1044.0,157.884033203125
1029.2232155891245,1030.0,1037.0,1037.0,1056.0,1044.0,158.4422149658203
1029.0,1030.0,1037.0,1037.0,1056.0,1044.0,157.58888244628906
1029.0,1030.0,1036.8129337071784,1037.0,1055.8129337071784,1044.0,158.3525848388672
1029.7804066018286,1030.0,1037.0,1037.0,1055.0,1044.0,157.2833251953125
1030.0,1030.0,1037.0,1036.712216209891,1055.712216209891,1044.0,157.3811798095703
1030.0,1030.0,1037.0,1036.0,1055.0,1044.0,156.4992218017578
1030.0,1030.0,1036.0,1036.0,1055.0,1044.0,157.36109924316406
1030.0,1030.0,1036.0,1036.0,1055.0,1044.0,156.27276611328125
1029.7478089572069,1030.0,1036.0,1036.0,840.8898046686456,1046.269719385138,155.91180419921875
1030.2552575658126,1030.0,1036.0,1036.0,1030.7505312478047,1044.2552575658126,156.0670166015625
1030.0,1030.0,1035.9265748393138,1035.9265748393138,984.8334986336029,1044.734251606862,156.22152709960938
1030.0,1030.0,1035.198389374406,1035.0,112.0,1054.0,156.40696716308594
1030.0,1030.9146301188011,1035.0853698811989,1035.0,112.0,1054.0,155.4024658203125
1031.0,1031.0,1034.0,1034.0,111.0,1054.0,156.5405731201172
1031.4456136248668,1030.8912272497334,1033.0,1033.4456136248668,111.0,1054.4456136248668,156.80503845214844
1032.4288367441109,1032.0,1032.5711632558891,1033.0,111.0,1055.0,157.21917724609375
1033.0,1032.6750081246666,1032.0,1032.8375040623332,263.7461814066877,1053.375040623333,156.96885681152344
1033.8065514993723,1031.8065514993723,1032.0,1032.8065514993723,292.84159058997943,1053.0655149937236,157.8245391845703
1035.0,1032.0,1031.1667638970243,1032.0,111.0,1055.0,158.8508758544922
1035.0,1032.8889547372605,1031.1110452627395,1032.0,111.0,1055.0,159.33868408203125
1036.0,1033.0,1031.0,1032.0,110.0,1055.0,158.98056030273438
1036.777571963002,1033.777571963002,1031.0,1031.777571963002,110.0,1055.0,158.2902069091797
1037.1149938894155,1033.0,1031.1149938894155,1031.8850061105845,110.0,1056.0,158.37057495117188
1038.0,1033.0,1031.7570089794983,1031.0,110.0,1056.0,157.90390014648438
1038.9335109924732,1033.0,1031.0,1031.9335109924732,110.0,1055.0664890075268,156.7730255126953
1040.1193891000055,1034.0,1032.0,1032.0,110.0,1056.0,156.20166015625
1041.0,1034.0,1031.6922572552107,1032.0,110.0,1056.3077427447893,156.57154846191406
1041.0,1034.0,1031.0,1032.0,110.0,1056.499250268027,155.6455535888672
1041.5745804848714,1035.0,1032.0,1033.0,110.0,1057.0,154.230224609375
1042.0,1034.668710131809,1032.0,1033.0,110.0,1057.0,152.83480834960938
1042.0,1035.0,1032.0,1033.0,110.0,1057.0,152.53170776367188
1041.0,1035.0,1032.0,1033.0,110.0,1056.0,155.23300170898438
1040.6245265329185,1035.0,1032.3754734670815,1033.0,110.0,1056.0,155.35618591308594
1039.880825845909,1035.0,1033.0,1033.119174154091,110.0,1056.0,156.67445373535156
1039.0,1035.0,1033.7876176113436,1034.0,110.0,1056.0,157.09104919433594
1038.4619766008536,1036.0,1034.0,1034.0,283.70320192092834,1054.152093596586,157.30682373046875
1038.0,1036.7048849414853,1034.0,1034.0,110.0,1056.0,159.03271484375
1039.0,1037.0,1034.0,1034.0,110.0,1056.0,158.03775024414062
1039.4338037921495,1037.0,1033.783098103925,1033.0,110.0,1057.216901896075,155.8768310546875
1041.623339375971,1036.376660624029,1033.0,1033.0,110.0,1058.0,151.78164672851562
1044.499999999697,1035.7500000001517,1032.0,1032.2499999998483,109.0,1059.2499999998483,149.33203125
1047.3892458182488,1035.0,1032.0,1032.3053770908757,109.0,1060.0,141.75318908691406
1052.2498125146508,1034.0,1032.0,1032.7499375048835,108.25006249511638,1061.7499375048835,141.06292724609375
1055.0890522874688,1032.9554738562656,1032.0,1032.0445261437344,108.0,1062.0445261437344,146.98171997070312
1059.0001666383437,1030.6665555744376,1032.0,1033.0,108.0,1063.6667222127812,105.30469512939453
1061.9281791911444,1028.0718208088556,1032.0,1033.0,108.0,1064.9640895955722,108.88835144042969
1067.6946906316368,1026.0,1033.0,1034.0,107.0,1066.3473453158185,98.32321166992188
1069.8898336140942,1026.0,1033.444916807047,1034.0,106.55508319295296,1067.0,95.70435333251953
1075.6954585252165,1026.0,1035.0,1035.8477292626083,105.15227073739177,1067.1522707373917,81.42031860351562
1078.1620745543132,1027.0,1035.0,1037.0,104.83792544568686,1068.1620745543132,80.96466827392578
1079.749923124275,1027.0,1035.749923124275,1037.0,104.0,1069.0,83.16014862060547
1083.9105017192614,1027.0,1037.0,1039.9105017192614,103.08949828073857,1068.0894982807386,83.12857818603516
1086.9096460542607,1027.0,1037.969882018087,1040.969882018087,103.0,1068.0,78.2989273071289
1091.5294321596493,1028.0,1039.3529547730996,1043.1764773865498,102.0,1068.0,89.35401916503906
1095.3901786706272,1028.0,1041.463392890209,1043.536607109791,102.0,1068.0,93.31806945800781
1099.7423383362143,1028.1855845840537,1043.1855845840537,1041.8144154159463,101.0,1068.1855845840537,94.46237182617188
1105.2854179641276,1029.0,1044.7618059880426,1041.7618059880426,101.0,1069.7618059880426,89.27971649169922
1110.6795168485376,1029.4198792121344,1046.4198792121344,1042.0,101.0,1070.0,88.72796630859375
1114.8551354478273,1030.0,1047.9275677239136,1042.9275677239136,101.0,1070.9275677239136,90.090576171875
1119.9184942906259,1030.0,1048.0,1044.459247145313,101.0,1072.0,88.70159912109375
1122.8491818107477,1030.0,1048.9245909053739,1045.0,101.0,1072.0,88.90061950683594
1125.8236265032328,1030.0,1049.0,1044.1763734967672,101.0,1073.0,90.51790618896484
1126.0,1030.0,1048.0371346876448,1044.0,101.0,1072.0371346876448,91.60597229003906
1113.1589788102679,1027.526496468378,1044.052992936756,1042.526496468378,100.0,1067.526496468378,100.28611755371094
1105.1116215310221,1026.1852702551703,1040.555810765511,1041.1852702551703,99.18527025517035,1065.3705405103408,102.51644134521484
1090.5991961670857,1024.0855994524409,1036.1711989048817,1039.0855994524409,98.08559945244082,1062.0855994524409,104.97040557861328
1086.396404329118,1024.0,1035.0991010822795,1037.6486516234193,98.0,1061.0991010822795,101.03790283203125
1081.6361671470506,1023.963616714705,1033.92723342941,1035.8544668588202,104.91282420603972,1059.8908501441151,108.44488525390625
1060.6773639825694,1024.4153295021788,1031.0,1030.0,437.30114186717026,1055.7540114934636,112.53038024902344
1051.0,1026.6671109623546,1031.0,1029.6664445188226,100.0,1059.3328890376454,122.93563842773438
1052.0714020361897,1029.0,1032.0357010180949,1030.0,101.0,1055.9642989819051,114.62289428710938
1054.3349401593123,1028.8325299203439,1033.1674700796561,1030.3349401593123,101.0,1055.1674700796561,107.6572036743164
1058.985979826275,1027.2535050434312,1034.0,1032.7464949565688,101.0,1056.7464949565688,110.50789642333984
1062.6548061802648,1025.230129213157,1034.0,1033.0,101.0,1057.8849353934215,103.11360168457031
1065.0832153272606,1024.0,1034.0832153272606,1035.0,102.0,1063.2496459817821,90.275634765625
1070.2856938790017,1024.142846939501,1036.142846939501,1037.142846939501,102.0,1066.0,72.11369323730469
1074.3333472159652,1025.0,1037.0,1038.6666944319302,101.6666527840349,1064.0,73.86602783203125
1075.5286536079964,1025.0,1037.0,1040.0,101.0,1064.0,69.22655487060547
1075.6292635588989,1025.0,1038.0,1040.0,101.0,1064.0,74.42063903808594
1073.2712742987073,1025.0,1037.1356371493537,1039.1356371493537,101.0,1064.0,79.9731674194336
1071.0,1024.0,1037.0,1038.199246330739,101.0,1063.199246330739,89.03330993652344
1069.0668762071189,1024.0,1037.0,1037.0334381035595,101.0,1062.0334381035595,108.35525512695312
1066.4584761097612,1023.0,1036.0,1036.2292380548806,101.0,1061.2292380548806,116.36113739013672
1064.0670476467153,1023.0,1035.0335238233577,1035.0335238233577,101.0,1060.0335238233577,112.31465911865234
1061.600419564691,1023.0,1035.0,1034.0,100.30020978234546,1059.3002097823455,117.75387573242188
1058.4873781554352,1023.0,1034.2436890777176,1032.2436890777176,100.0,1058.0,126.17660522460938
1057.4154518386165,1023.0,1034.0,1032.0,100.0,1057.4154518386165,125.93742370605469
1054.4646187796181,1023.0,1034.0,1031.0,100.0,1057.0,129.6449737548828
1052.2511806106718,1023.0,1033.0,1031.0,100.0,1056.0,132.505859375
1050.035665826654,1023.0,1032.035665826654,1031.0,100.96433417334609,1056.0,135.6261444091797
1047.7120714472712,1024.0,1032.0,1031.0,101.0,1054.8560357236356,138.3529815673828
1045.2960823520375,1024.7039176479625,1032.7039176479625,1031.0,101.0,1054.0,139.91555786132812
1041.9208879441212,1026.0,1032.0791120558788,1031.0,101.0,1054.0,143.35888671875
1040.620027485867,1026.0,1032.620027485867,1031.0,101.0,1053.620027485867,145.7403106689453
1039.0,1027.0,1033.0,1031.0,101.0,1054.0,147.39044189453125
1038.8301234567627,1026.8301234567627,1032.8301234567627,1030.8301234567627,101.0,1053.8301234567627,147.63345336914062
1038.036584017766,1027.0,1033.0,1030.036584017766,102.0,1054.0,150.8474884033203
1039.0,1026.7359029263816,1033.0,1031.0,102.0,1054.0,151.1843719482422
1040.4170867705502,1026.0,1033.0,1031.0,102.0,1055.0,148.3076171875
1041.0,1026.0,1032.3378099561696,1031.0,102.0,1055.0,140.8031005859375
1045.0908090657658,1027.0,1032.363603021922,1031.0,102.0,1055.0,135.1811065673828
1050.2252358481069,1026.9249213839644,1032.0,1031.0,102.0,1056.0,142.7957305908203
1054.690331698409,1026.0,1032.5634438994696,1031.5634438994696,102.0,1057.1268877989394,113.87625885009766
1060.146969036229,1025.7795464456565,1033.9265154818854,1032.9265154818854,102.0,1061.0,94.28372192382812
1064.4598938371214,1023.0,1033.8199646123737,1033.6399292247477,102.81996461237382,1063.4598938371214,96.31420135498047
1066.8525505859586,1023.9262752929793,1034.0,1034.0,103.0,1064.9262752929794,85.90850067138672
1071.6515378576012,1024.6515378576012,1035.0,1036.0,103.0,1066.0,83.36717987060547
1073.7841173096435,1025.0,1035.3920586548218,1037.3920586548218,103.0,1065.3920586548218,81.02401733398438
1075.8588469183771,1025.0,1036.0,1038.0,103.0,1066.0,80.23213958740234
1076.7194991479873,1024.7194991479873,1036.7194991479873,1038.7194991479873,102.28050085201257,1065.7194991479873,82.21222686767578
1077.911356420374,1025.0,1037.0,1039.911356420374,102.0,1066.0,84.76757049560547
1081.7516764882848,1025.0,1038.5838921627617,1041.1677843255234,437.15410142518476,1062.4966470234301,82.81851196289062
1087.5144503915055,1026.0,1041.009633594337,1043.0,101.49518320283148,1067.0,82.41015625
1091.314413741567,1026.0,1042.771471247189,1042.228528752811,101.0,1067.0,85.69950103759766
1098.4860883802858,1027.828696126762,1045.6573922535238,1043.0,101.0,1068.828696126762,81.87401580810547
1103.572621097761,1028.0,1047.3817473985073,1044.1908736992536,101.0,1070.1908736992536,79.93528747558594
1109.3934094404233,1028.8483523601058,1049.8483523601058,1045.0,101.0,1071.8483523601058,79.3028564453125
1113.6716791987064,1029.0,1051.0,1046.0,100.0,1073.0,78.2433853149414
1120.8994092418197,1030.0,1052.0,1047.0,100.0,1074.0,79.44271087646484
1123.7931021775942,1030.0,1052.5977007258648,1047.0,100.0,1074.0,80.3012466430664
1125.7238346186061,1030.0,1052.7238346186061,1047.7238346186061,100.0,1073.7238346186061,83.29926300048828
1123.8217687073593,1029.4108843536796,1051.4108843536796,1047.0,100.0,1072.4108843536796,93.40494537353516
1118.196440538686,1027.7321468462287,1048.4642936924572,1045.7321468462287,100.0,1070.7321468462287,104.47744750976562
1103.5140126908113,1025.3028025381623,1041.211210152649,1042.0,99.0,1065.6056050763245,130.4449920654297
1098.718020324513,1024.5897525405642,1039.1795050811284,1041.5897525405642,99.0,1064.1795050811284,128.85682678222656
1086.2024255121516,1023.0,1035.5506063780379,1037.325909567057,98.0,1060.5506063780379,137.1189422607422
1072.0,1024.0,1033.0,1033.0,98.0,1058.0,132.39450073242188
1063.2234471139764,1024.0,1032.8890638734251,1030.8890638734251,99.11093612657481,1057.1109361265749,138.3827362060547
1054.2656487398567,1024.0,1032.0,1030.0,100.0,1058.0,129.8361053466797
1052.0,1026.5147961809382,1033.0,1029.4852038190618,100.51479618093813,1056.4852038190618,124.58454132080078
1054.4332998999491,1028.6221999332993,1033.8110999666496,1029.8110999666496,101.0,1054.3778000667007,112.35968780517578
1056.9697986575388,1028.0,1033.4848993287694,1030.4848993287694,101.0,1054.4848993287694,96.31043243408203
1060.3205384614969,1025.6794615385031,1034.3205384614969,1032.3205384614969,101.0,1057.6410769229938,92.60643768310547
1062.0743505523062,1023.9256494476939,1035.0,1034.0,101.0,1061.1487011046122,83.88566589355469
1063.4116182572118,1023.4116182572118,1035.0,1034.4116182572118,101.0,1063.8232365144236,76.23645782470703
1069.7740099001146,1024.0,1037.0,1037.2580033000381,101.0,1066.7419966999619,68.62637329101562
1075.130517810801,1024.7826294527003,1037.7826294527003,1039.5652589054005,101.0,1065.2173705472997,62.93952178955078
1083.4946085696556,1025.1648695232186,1040.1648695232186,1042.0,100.0,1064.8351304767814,62.679412841796875
1087.2877514548727,1026.0,1041.4292504849575,1042.4292504849575,100.0,1064.4292504849575,57.800498962402344
1093.147303589352,1027.0,1043.073651794676,1042.926348205324,852.9325072168859,1057.220955384028,58.91868591308594
